run_idx,prompt_id,seed,condition,node_type,angle,d_target,image_path,file,prompt_dir,prompt_sha1,rel_path,width_px,height_px,paper_L,paper_C,paper_hue_deg,paper_frac,paper_hex,ink_L,ink_C,ink_hue_deg,ink_frac,ink_hex,subject_frac,tonal_range,step_regularity,effective_steps,top2_mass_share,chroma_spread,sw1_L,sw1_C,sw1_hue_deg,sw1_share,sw1_hex,sw2_L,sw2_C,sw2_hue_deg,sw2_share,sw2_hex,sw3_L,sw3_C,sw3_hue_deg,sw3_share,sw3_hex,sw4_L,sw4_C,sw4_hue_deg,sw4_share,sw4_hex,sw5_L,sw5_C,sw5_hue_deg,sw5_share,sw5_hex,sw6_L,sw6_C,sw6_hue_deg,sw6_share,sw6_hex
166,S08_papercraft,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s4242145_scramble_A_00001_.png,S08_papercraft_s4242145_scramble_A_00001_.png,,,,1024,1760,76.6778,34.8279,69.28,0.0302,#e7b482,3.5265,4.3126,18.77,0.2289,#150a0a,0.9873,72.3832,13.1696,4,0.2312,73.1053,2.5207,1.4481,328.8,0.1805,#0b080b,27.1939,38.5525,40.01,0.0505,#6f2a1c,34.7106,60.1946,301.16,0.0143,#4d44a5,35.3744,23.9322,347.41,0.0507,#73455c,39.841,74.5534,33.77,0.0226,#bc121e,74.9039,34.7983,71.94,0.0176,#dfb07c
167,S08_papercraft,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S08_papercraft_s4242145_scramble_B_00001_.png,S08_papercraft_s4242145_scramble_B_00001_.png,,,,1024,1760,80.0991,8.292,82.59,0.1234,#cfc5b7,7.5349,11.9759,284.28,0.3247,#111626,0.9296,74.1242,7.5253,6,0.1886,72.5868,7.4024,2.0372,16.94,0.0859,#191516,21.6756,34.4509,36.5,0.0425,#5d2017,43.7183,74.624,302.35,0.0052,#6454d2,52.0527,71.1796,34.02,0.0131,#df453b,57.0786,15.7206,218.65,0.1027,#65909a,81.5266,25.2196,77.15,0.0306,#e6c69d
168,S09_fresco,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s42_baseline_00001_.png,S09_fresco_s42_baseline_00001_.png,,,,1024,1760,79.4026,3.1486,106.41,0.0968,#c6c5bf,8.1552,13.241,283.86,0.2883,#111729,0.8953,72.5424,8.8576,5,0.4943,70.7634,7.9852,14.2822,283.1,0.3001,#0f172a,34.6701,44.6467,34.63,0.0311,#8d352b,42.5183,74.2643,303.17,0.005,#6450cd,44.5556,3.5009,93.02,0.0386,#6c6964,59.3837,14.3238,75.91,0.1942,#9f8c77,80.5275,23.8419,80.74,0.0595,#dfc49c
169,S09_fresco,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s42_Block_1_pos_00001_.png,S09_fresco_s42_Block_1_pos_00001_.png,,,,1024,1760,83.6835,4.8746,91.68,0.14,#d4d0c7,8.3621,13.37,285.11,0.3063,#121829,0.8717,66.9386,7.0952,5,0.4412,60.3285,7.9911,13.3866,284.22,0.3416,#111729,21.3748,41.2152,30.51,0.0215,#651416,43.6461,73.7151,301.38,0.0056,#6055d1,44.4966,70.7381,39.51,0.0194,#c23520,61.8254,43.2588,82.38,0.0454,#b59048,74.9297,24.266,83.44,0.0996,#ceb58c
170,S09_fresco,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s42_Block_1_neg_00001_.png,S09_fresco_s42_Block_1_neg_00001_.png,,,,1024,1760,72.5671,13.9937,91.21,0.1395,#bcb199,7.9908,14.0942,283.2,0.2721,#0f172a,0.8788,70.0207,9.0033,5,0.4166,73.2166,7.982,14.2529,283.12,0.3063,#0f172a,17.2097,4.9874,72.04,0.0427,#2f2924,43.4925,78.204,305.7,0.0056,#704ed2,45.8589,45.9665,39.19,0.0186,#ad523e,55.3076,15.0722,84.84,0.1103,#91836b,78.0027,24.5906,82.25,0.0204,#d8bd94
171,S09_fresco,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s42_Block_6_pos_00001_.png,S09_fresco_s42_Block_6_pos_00001_.png,,,,1024,1760,13.8135,21.7841,70.19,0.0727,#341f00,3.6038,7.283,48.39,0.1926,#190900,0.705,72.7655,5.6142,6,0.4698,72.6067,2.5091,5.7461,40.53,0.0907,#150500,7.9907,14.2781,283.09,0.3791,#0f172a,21.9803,30.8175,85.42,0.0013,#433200,43.1305,74.3935,301.95,0.007,#6153d0,55.5385,44.7711,164.37,0.0003,#11976f,75.2746,1.7868,273.86,0.0006,#b8b9bd
172,S09_fresco,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s42_Block_6_neg_00001_.png,S09_fresco_s42_Block_6_neg_00001_.png,,,,1024,1760,77.0013,16.2686,314.73,0.1881,#cab8d4,7.9916,14.2787,283.09,0.2682,#0f172a,0.2981,75.5101,12.6274,4,0.91,117.8625,7.9811,14.2787,283.09,0.8952,#0f172a,42.6202,74.8787,302.74,0.0148,#6251ce,50.1282,118.6668,319.03,0.0013,#c100ff,54.3988,73.2052,335.93,0.0001,#d648b7,57.9915,47.0553,163.58,0.0008,#119e73,83.4912,0.8044,269.5,0.0006,#cfd0d2
173,S09_fresco,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s42_scramble_A_00001_.png,S09_fresco_s42_scramble_A_00001_.png,,,,1024,1760,65.3407,49.2264,60.82,0.0436,#da8d52,6.7778,5.2643,14.44,0.2001,#1d1213,0.9913,61.1602,10.4703,4,0.2297,56.4192,4.9793,5.6186,5.75,0.1616,#1a0d10,27.1198,34.7972,50.84,0.0681,#673117,32.1191,58.6244,36.89,0.0429,#921e16,38.2668,62.0378,301.15,0.0088,#564bb1,38.8836,26.364,133.23,0.0393,#48633c,66.1395,60.843,65.09,0.0202,#e28d3b
174,S09_fresco,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s42_scramble_B_00001_.png,S09_fresco_s42_scramble_B_00001_.png,,,,1024,1760,65.686,6.5275,83.22,0.141,#a69f94,7.9706,13.8214,283.65,0.2764,#101729,0.8394,63.0343,6.9505,5,0.3816,72.5545,7.9861,14.2777,283.1,0.3186,#0f172a,13.6728,8.5785,45.51,0.0396,#2e201b,32.267,42.4935,36.6,0.0264,#833226,43.7201,74.4577,302.09,0.0059,#6354d2,48.5867,1.9032,199.47,0.063,#707474,71.0204,21.7167,74.09,0.0323,#c7a988
175,S09_fresco,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s1337_baseline_00001_.png,S09_fresco_s1337_baseline_00001_.png,,,,1024,1760,78.6793,22.8698,82.09,0.0656,#d8bf99,8.2606,13.1048,284.25,0.2906,#111729,0.9383,68.5646,10.2826,5,0.3968,72.5212,7.9819,14.2816,283.1,0.2861,#0f172a,36.8457,44.1784,33.88,0.0345,#933a31,42.4411,74.2497,303.04,0.0047,#6350cd,52.4703,14.517,71.84,0.1107,#8e7a66,54.1635,28.0352,74.81,0.0574,#9d7c53,76.5465,1.7285,111.19,0.1045,#bdbdba
176,S09_fresco,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s1337_Block_1_pos_00001_.png,S09_fresco_s1337_Block_1_pos_00001_.png,,,,1024,1760,83.0569,2.9829,101.43,0.1541,#d0cfc9,8.4363,13.5313,284.22,0.3099,#11182a,0.8659,77.3926,6.6793,5,0.4074,57.4766,7.8624,13.4848,283.89,0.3452,#101728,25.0477,43.6403,35.76,0.0354,#701e17,42.9276,70.9614,301.36,0.0064,#6054cb,45.4756,68.4181,37.56,0.0225,#c43928,67.3987,42.2947,82.78,0.0622,#c49f58,85.2551,20.4994,89.82,0.0418,#e4d4ae
177,S09_fresco,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s1337_Block_1_neg_00001_.png,S09_fresco_s1337_Block_1_neg_00001_.png,,,,1024,1760,71.9926,16.3168,88.23,0.1194,#bdaf93,8.08,13.5881,283.5,0.2812,#101729,0.881,73.8005,7.2355,5,0.4156,73.076,7.9803,14.25,283.13,0.3055,#0f172a,27.0236,38.0071,37.22,0.0276,#6f291e,43.4361,78.5187,305.53,0.0057,#6f4ed2,44.0848,47.1462,38.41,0.0171,#a94c3a,60.9159,5.4427,145.11,0.1101,#8d958d,81.7807,18.358,84.01,0.0136,#dcc9a9
178,S09_fresco,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s1337_Block_6_pos_00001_.png,S09_fresco_s1337_Block_6_pos_00001_.png,,,,1024,1760,27.8194,37.0018,81.02,0.0691,#573d02,8.0007,14.2624,283.09,0.2686,#0f172a,0.8012,56.9677,6.9302,5,0.3888,60.1726,7.0969,15.3093,43.96,0.0549,#270f01,7.9926,14.2752,283.09,0.3339,#0f172a,19.468,32.202,61.63,0.0542,#4c2500,35.828,43.7455,90.97,0.0014,#645300,43.2227,74.4478,301.99,0.0062,#6153d0,64.0646,16.1293,169.75,0.0007,#7da396
179,S09_fresco,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s1337_Block_6_neg_00001_.png,S09_fresco_s1337_Block_6_neg_00001_.png,,,,1024,1760,76.0896,19.2452,319.49,0.1708,#cdb3d3,7.9932,14.2786,283.09,0.2682,#0f172a,0.2823,88.363,14.6677,5,0.9615,118.2497,7.9821,14.2777,283.09,0.9462,#0f172a,42.5758,74.847,302.72,0.0153,#6250ce,50.1282,118.6669,319.03,0.0014,#c100ff,53.0778,71.5989,335.66,0.0002,#d047b3,59.8989,48.8316,163.0,0.0006,#11a476,96.3451,0.4171,279.22,0.0003,#f4f4f5
180,S09_fresco,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s1337_scramble_A_00001_.png,S09_fresco_s1337_scramble_A_00001_.png,,,,1024,1760,62.8569,56.2801,59.87,0.0343,#da8341,7.0316,4.901,36.21,0.1947,#1c1411,0.9941,62.0182,11.7794,4,0.1976,60.9687,6.6126,1.5378,49.63,0.1562,#171413,32.478,23.9227,143.73,0.0415,#335435,33.9705,62.5065,303.94,0.0102,#523fa3,34.4409,61.9611,36.26,0.0412,#9d2019,61.7113,59.5746,59.26,0.0242,#da7e39,68.6308,14.3426,49.81,0.0218,#c0a194
181,S09_fresco,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s1337_scramble_B_00001_.png,S09_fresco_s1337_scramble_B_00001_.png,,,,1024,1760,72.6989,12.1391,80.14,0.0949,#bfb09d,7.9854,14.0573,283.37,0.2725,#10172a,0.9163,66.7571,4.4945,6,0.382,72.587,7.9874,14.2803,283.1,0.2927,#0f172a,15.7521,6.9301,41.53,0.0357,#312421,31.9902,39.5853,34.96,0.0243,#803329,43.6116,74.8743,302.15,0.0052,#6354d2,64.1102,2.2873,236.47,0.0893,#979c9f,74.7445,26.3949,76.83,0.0169,#d4b389
182,S09_fresco,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s4242145_baseline_00001_.png,S09_fresco_s4242145_baseline_00001_.png,,,,1024,1760,78.8382,1.0617,143.03,0.115,#c2c4c2,8.1572,13.0525,284.11,0.2932,#111729,0.8789,73.5312,10.0238,5,0.4383,71.6795,8.0267,14.2682,283.09,0.3069,#0f172a,33.9568,44.1445,34.97,0.0307,#8a342a,42.4795,74.3328,303.02,0.0051,#6350cd,43.8983,2.6533,94.03,0.054,#696863,54.7402,15.2422,75.46,0.1314,#93806a,81.5579,22.2394,81.42,0.0526,#e1c7a2
183,S09_fresco,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s4242145_Block_1_pos_00001_.png,S09_fresco_s4242145_Block_1_pos_00001_.png,,,,1024,1760,82.2676,1.3658,255.92,0.1648,#cbcdcf,8.4111,13.616,284.28,0.3069,#11182a,0.8532,77.9835,6.0429,5,0.4163,60.2656,7.8978,13.7476,283.69,0.3449,#101729,24.7623,42.9277,32.2,0.0317,#701c1a,43.2318,72.7433,301.3,0.0062,#5f54cf,46.9432,74.0131,40.15,0.0188,#cd3920,67.2698,38.8757,82.95,0.0602,#c29f5e,85.8814,16.2859,88.98,0.0714,#e4d5b8
184,S09_fresco,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s4242145_Block_1_neg_00001_.png,S09_fresco_s4242145_Block_1_neg_00001_.png,,,,1024,1760,72.5796,11.2825,94.7,0.1493,#b9b29e,8.0364,13.7911,283.23,0.2777,#101729,0.853,72.4838,12.5311,4,0.4177,74.3143,7.9876,14.2563,283.12,0.3149,#0f172a,43.3824,78.1604,305.55,0.0062,#6f4ed2,46.0221,10.318,93.92,0.1028,#736d5c,47.471,45.3736,39.81,0.0195,#b05642,60.1267,3.8461,169.88,0.0836,#8a9390,80.4714,19.3137,86.62,0.0156,#d8c6a4
185,S09_fresco,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s4242145_Block_6_pos_00001_.png,S09_fresco_s4242145_Block_6_pos_00001_.png,,,,1024,1760,7.9926,14.2789,283.09,0.2683,#0f172a,1.0863,4.2221,23.56,0.3394,#0f0100,0.7329,74.3006,14.5293,5,0.3441,76.5561,0.9773,3.8882,22.94,0.3382,#0e0100,42.4254,74.5238,302.74,0.0059,#6250cd,52.4334,70.7873,335.51,0.0001,#cd46b1,52.4414,78.4032,287.9,0.0005,#0078ff,57.5052,46.5844,163.74,0.0003,#119d72,75.2779,1.8472,273.29,0.0004,#b8b9bd
186,S09_fresco,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s4242145_Block_6_neg_00001_.png,S09_fresco_s4242145_Block_6_neg_00001_.png,,,,1024,1760,74.9175,20.9436,313.85,0.2224,#c7b1d4,7.9918,14.2787,283.09,0.2682,#0f172a,0.2949,88.2956,15.5101,5,0.9208,118.2628,7.9812,14.2787,283.09,0.906,#0f172a,42.6005,74.8535,302.74,0.0148,#6251ce,50.1282,118.6669,319.03,0.0013,#c100ff,52.277,70.661,335.49,0.0002,#cc46b0,57.9326,46.9974,163.6,0.0006,#119e73,96.2768,0.4041,273.35,0.0002,#f4f4f5
187,S09_fresco,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s4242145_scramble_A_00001_.png,S09_fresco_s4242145_scramble_A_00001_.png,,,,1024,1760,57.9136,50.907,60.48,0.0373,#c6783d,6.948,7.977,18.37,0.2167,#201112,0.9929,55.3368,7.5884,5,0.2215,63.478,5.9243,4.1016,5.76,0.1568,#191113,22.5233,34.5768,42.6,0.0647,#5e2414,33.0206,57.8923,302.15,0.0156,#4c3f9c,38.9598,21.8794,145.64,0.0266,#436347,39.3708,67.5796,36.71,0.0259,#b1271d,61.2611,61.9863,63.28,0.0168,#d67f2e
188,S09_fresco,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S09_fresco_s4242145_scramble_B_00001_.png,S09_fresco_s4242145_scramble_B_00001_.png,,,,1024,1760,68.7764,10.2771,80.45,0.1105,#b3a696,7.9956,13.7851,283.65,0.2774,#101729,0.888,64.8138,5.9873,6,0.3885,70.8266,7.9859,14.2628,283.12,0.3017,#0f172a,30.1283,41.3928,36.53,0.0267,#7c2d22,36.5241,4.4135,77.2,0.0591,#5a554f,43.7932,74.8789,302.13,0.0056,#6354d2,61.0062,4.0522,254.03,0.0868,#8e949a,72.7998,22.5585,75.14,0.0159,#ccae8b
189,S10_synthwave,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s42_baseline_00001_.png,S10_synthwave_s42_baseline_00001_.png,,,,1024,1760,82.6084,3.2439,124.6,0.1425,#cccec9,7.6001,12.0268,283.82,0.3391,#111626,0.8816,68.0258,10.7454,6,0.1929,71.7666,7.7129,2.6191,304.72,0.1086,#18161a,42.4815,74.3857,302.99,0.0051,#6350cd,47.8597,62.5944,33.37,0.0232,#c8433b,55.1994,51.082,62.76,0.0237,#bc7334,65.1269,26.4353,227.73,0.0843,#59a9c0,75.7386,15.6761,55.69,0.0191,#d4b4a3
190,S10_synthwave,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s42_Block_1_pos_00001_.png,S10_synthwave_s42_Block_1_pos_00001_.png,,,,1024,1760,90.0416,9.3345,91.94,0.0867,#eae2d1,8.8434,13.2161,287.12,0.3429,#14182a,0.9334,78.2655,10.5999,6,0.4638,54.7664,8.0536,13.7138,285.01,0.3442,#111729,23.0301,13.8689,29.51,0.0289,#4b302d,31.6859,59.7789,31.03,0.022,#95131d,42.3763,65.4595,297.9,0.0092,#5457c5,78.6289,33.7213,78.32,0.064,#e4bc86,86.3191,10.6931,238.39,0.1196,#c3dce9
191,S10_synthwave,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s42_Block_1_neg_00001_.png,S10_synthwave_s42_Block_1_neg_00001_.png,,,,1024,1760,67.6945,23.2199,91.55,0.1653,#b3a47b,7.998,14.2716,283.11,0.2686,#0f172a,0.8909,67.4421,5.8277,6,0.3311,63.4944,7.9962,14.2735,283.11,0.3009,#0f172a,21.5139,39.5522,35.23,0.0232,#621a13,43.316,77.7679,305.37,0.0054,#6e4ed1,48.6774,67.5097,39.57,0.0151,#cc452d,66.2184,61.7909,76.71,0.0146,#d3952e,75.4383,31.3415,80.87,0.0302,#d6b581
192,S10_synthwave,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s42_Block_6_pos_00001_.png,S10_synthwave_s42_Block_6_pos_00001_.png,,,,1024,1760,7.9927,14.279,283.09,0.2683,#0f172a,0.8064,2.6479,27.75,0.1647,#0a0100,0.7329,74.6596,11.0525,6,0.1816,76.5561,0.6183,2.1178,26.13,0.153,#080100,7.3576,12.0899,66.73,0.0286,#221300,42.5957,74.3164,303.2,0.006,#6450cd,52.4414,78.4032,287.9,0.0005,#0078ff,57.5052,46.5844,163.74,0.0003,#119d72,75.2779,1.8472,273.29,0.0004,#b8b9bd
193,S10_synthwave,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s42_Block_6_neg_00001_.png,S10_synthwave_s42_Block_6_neg_00001_.png,,,,1024,1760,67.6917,28.8712,324.28,0.1319,#c197c4,7.9973,14.2761,283.08,0.2683,#0f172a,0.4938,57.0759,11.7589,5,0.5907,104.3906,7.9932,14.2762,283.08,0.5416,#0f172a,42.4057,74.5508,302.7,0.0087,#6250cd,50.1282,118.6669,319.03,0.0008,#c100ff,56.8688,38.444,324.56,0.049,#ac76b0,57.8089,46.8578,163.64,0.0004,#119e72,65.0691,22.9567,298.93,0.0289,#a099c2
194,S10_synthwave,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s42_scramble_A_00001_.png,S10_synthwave_s42_scramble_A_00001_.png,,,,1024,1760,72.398,45.206,73.01,0.0382,#dfa762,6.4883,12.2054,288.42,0.5323,#111324,0.984,69.6129,7.502,5,0.2469,79.213,3.2408,8.368,309.13,0.162,#110817,24.6651,32.081,36.69,0.0462,#63291f,40.8242,71.9122,302.6,0.0058,#5e4dc5,48.3498,27.2276,175.4,0.085,#367f6e,51.2847,87.5811,42.28,0.0164,#e63712,72.8537,58.356,70.43,0.0134,#eea34c
195,S10_synthwave,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s42_scramble_B_00001_.png,S10_synthwave_s42_scramble_B_00001_.png,,,,1024,1760,74.3257,12.3152,133.47,0.1154,#aebba6,8.3379,14.2222,284.13,0.2794,#11182a,0.9119,71.349,7.0656,6,0.4014,60.4802,8.1407,14.203,283.51,0.3025,#10172a,22.147,32.2889,22.83,0.0146,#5f1f24,43.8423,74.6832,302.26,0.0054,#6454d2,49.3219,70.61,37.01,0.0144,#d34130,56.7962,25.7218,195.84,0.099,#449594,79.4898,19.1706,82.31,0.0202,#d8c2a2
196,S10_synthwave,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s1337_baseline_00001_.png,S10_synthwave_s1337_baseline_00001_.png,,,,1024,1760,84.7903,4.6205,80.83,0.0911,#d9d3cb,9.7458,11.0653,282.16,0.3997,#151b29,0.9062,69.4367,10.574,5,0.4032,60.7714,7.985,14.2812,283.1,0.2958,#0f172a,39.6636,19.8877,57.04,0.0735,#775643,42.5153,74.4407,302.96,0.0049,#6350cd,48.1266,57.7514,30.81,0.0223,#c54843,57.7201,49.8461,68.44,0.0231,#bc7d38,77.4217,13.6694,229.4,0.1074,#a2c5d2
197,S10_synthwave,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s1337_Block_1_pos_00001_.png,S10_synthwave_s1337_Block_1_pos_00001_.png,,,,1024,1760,89.0345,1.4855,101.65,0.1377,#e0e0dd,8.3632,13.6952,283.83,0.3187,#11182a,0.9016,81.8021,7.4144,6,0.4262,56.472,7.8398,13.4451,283.91,0.3378,#101728,36.4739,69.9171,37.46,0.0229,#aa1913,43.0189,69.2879,300.71,0.0069,#5e55ca,57.3001,55.4358,86.92,0.026,#a7851f,70.044,29.8333,232.73,0.0884,#5db7d5,89.642,16.3877,83.72,0.025,#f1dfc3
198,S10_synthwave,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s1337_Block_1_neg_00001_.png,S10_synthwave_s1337_Block_1_neg_00001_.png,,,,1024,1760,65.9658,22.7475,93.38,0.1624,#ada078,7.9991,14.2738,283.11,0.2686,#0f172a,0.8848,63.0532,11.0113,4,0.3888,63.0649,7.9963,14.2759,283.11,0.3026,#0f172a,19.9163,35.0638,33.13,0.0285,#5a1a16,42.5593,17.577,163.24,0.0862,#486c5c,43.2641,77.3409,305.22,0.0057,#6d4ed1,43.7388,64.0714,40.14,0.0266,#b93c25,71.0494,32.4064,79.78,0.0323,#cca974
199,S10_synthwave,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s1337_Block_6_pos_00001_.png,S10_synthwave_s1337_Block_6_pos_00001_.png,,,,1024,1760,7.9897,14.2814,283.1,0.2682,#0f172a,0.4139,1.5449,24.46,0.3354,#060000,0.7329,68.5917,4.6884,6,0.3046,73.1032,0.2996,1.2089,22.48,0.2974,#050000,10.3267,17.5301,122.89,0.0072,#171f01,32.8797,42.4077,106.96,0.0036,#4c5200,43.295,74.3121,301.58,0.0065,#6054d1,57.7703,46.8225,163.66,0.0003,#119e72,68.8913,2.558,275.53,0.0005,#a6a8ad
200,S10_synthwave,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s1337_Block_6_neg_00001_.png,S10_synthwave_s1337_Block_6_neg_00001_.png,,,,1024,1760,72.3989,24.5367,316.12,0.1174,#c4a8d1,7.9964,14.2764,283.08,0.2683,#0f172a,0.5841,56.944,11.5771,4,0.51,104.3897,7.9912,14.2771,283.09,0.4579,#0f172a,42.3471,74.4934,302.68,0.0073,#6150cd,50.1282,118.6669,319.03,0.0006,#c100ff,53.9173,43.2561,164.94,0.0004,#12926c,60.598,20.1792,317.4,0.0141,#a28aaa,64.9352,36.2593,318.51,0.0521,#ba8ec9
201,S10_synthwave,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s1337_scramble_A_00001_.png,S10_synthwave_s1337_scramble_A_00001_.png,,,,1024,1760,71.7389,42.207,69.38,0.0391,#dfa468,2.8516,2.0081,305.15,0.1203,#0b0a0e,0.9851,69.3152,8.6824,5,0.2083,75.2081,2.1768,2.2755,300.26,0.1161,#09070d,19.1345,29.4295,31.28,0.0581,#531d1a,41.1549,70.74,302.56,0.006,#5f4fc4,46.4464,77.4836,38.49,0.0217,#d0301f,48.3925,28.3519,180.19,0.0922,#2c8072,71.492,53.8889,68.73,0.0138,#e8a053
202,S10_synthwave,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s1337_scramble_B_00001_.png,S10_synthwave_s1337_scramble_B_00001_.png,,,,1024,1760,74.5587,10.763,123.25,0.1176,#b3baa7,8.5059,14.3691,286.27,0.2885,#12182b,0.9119,73.3254,12.1572,5,0.4141,59.2594,8.1148,14.2477,284.29,0.3047,#10172a,42.7448,57.3403,31.58,0.0261,#b43a36,43.1644,73.5071,302.97,0.0056,#6552ce,50.4178,42.4303,70.24,0.0336,#a06d33,59.5616,24.3972,200.67,0.1094,#4f9b9e,81.4401,18.0098,82.06,0.0177,#dcc8a9
203,S10_synthwave,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S10_synthwave_s4242145_baseline_00001_.png,S10_synthwave_s4242145_baseline_00001_.png,,,,1024,1760,81.2601,2.892,110.33,0.123,#cacac5,8.4278,11.8773,284.74,0.355,#131828,0.9149,74.5783,12.5864,5,0.4109,60.0079,8.2089,14.0932,283.0,0.307,#10182a,42.6224,74.1011,303.39,0.0047,#6550cc,50.9015,67.7586,32.35,0.0178,#d8443f,57.0554,23.9774,229.58,0.1039,#4d92a8,58.0321,52.2983,63.97,0.0277,#c47a38,82.7871,17.0249,74.08,0.0177,#e3cab0
