run_idx,prompt_id,seed,condition,node_type,angle,d_target,image_path,file,width_px,height_px,stroke_width_median_px,stroke_width_std_px,stroke_width_cv,edge_density,contour_mean_length_px,contour_n_components,crosshatch_entropy_mean,crosshatch_entropy_p90,color_top4_cluster_share,color_cluster_entropy_norm,color_n_effective,colorfulness_hs,luminance_hist_n_peaks,shadow_edge_transition_width_px,shadow_edge_transition_width_std,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,lbp_entropy,lbp_uniform_share,fft_radial_slope,fft_high_freq_share
0,S01_oil,42,baseline,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s42_baseline_00001_.png,S01_oil_s42_baseline_00001_.png,1024,1760,2.799999952316284,1.9303359985351562,0.6894057255030653,0.06821843927556819,56.552897884084636,2174,3.413278579711914,4.083417892456055,0.5077,0.8802666341130475,11.480125722925584,49.341636657714844,4,22.0,6.454012342511186,2.732227231933618,0.7803852235708295,0.28362067528069945,0.9771562777878098,2.899151535427391,0.8603071732954546,-3.1163525882711127,1.231999726494463e-05
1,S01_oil,42,Block_1_pos,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s42_Block_1_pos_00001_.png,S01_oil_s42_Block_1_pos_00001_.png,1024,1760,2.799999952316284,2.164323091506958,0.7729725458447004,0.10572398792613637,31.83625730994152,5985,3.460879325866699,4.036822319030762,0.55725,0.8667161344943703,11.056819422111856,54.84722900390625,4,23.0,5.919274960256481,5.993079698602119,0.7306536396491545,0.2785705780430879,0.9592290087523817,2.8216738870322557,0.9404574307528409,-2.92793024645385,2.4418157680434386e-05
2,S01_oil,42,Block_1_neg,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s42_Block_1_neg_00001_.png,S01_oil_s42_Block_1_neg_00001_.png,1024,1760,2.0,1.5114175081253052,0.7557087540626526,0.06891923384232955,44.63133309378369,2783,3.6380977630615234,4.108931064605713,0.5360499999999999,0.8762331644949981,11.352456928030746,42.87593460083008,2,24.0,5.790767378167827,2.532336299255252,0.7546261660759365,0.2840907815723952,0.9693436896420093,2.854617382350027,0.9454856178977273,-2.9582821421029593,1.5246680948081394e-05
3,S01_oil,42,Block_6_pos,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s42_Block_6_pos_00001_.png,S01_oil_s42_Block_6_pos_00001_.png,1024,1760,2.0,1.0654329061508179,0.5327164530754089,0.0040871360085227276,52.241134751773046,141,3.662491798400879,4.0810465812683105,0.646,0.7999402502569587,9.188064605660715,35.72043228149414,1,1.0,2.600312618172086,0.9438353468091685,0.908467507865151,0.48820723302041313,0.7084880224350133,2.4280388390345498,0.9824945623224433,-2.3744826798984526,0.00017741702603470559
4,S01_oil,42,Block_6_neg,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s42_Block_6_neg_00001_.png,S01_oil_s42_Block_6_neg_00001_.png,1024,1760,2.0,1.946287989616394,0.973143994808197,0.07394853071732954,19.242419867167197,6926,3.30385684967041,3.7109289169311523,0.5350499999999999,0.8715447202087129,11.205839901416228,29.66945457458496,2,26.0,4.341595119522104,3.999994130620051,0.5926061195666046,0.28711816463380446,0.9651491138004055,2.5399441130348825,0.8180841619318182,-1.826683966080353,0.00012089961372873601
5,S01_oil,42,scramble_A,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s42_scramble_A_00001_.png,S01_oil_s42_scramble_A_00001_.png,1024,1760,2.0,1.666175127029419,0.8330875635147095,0.022550270774147726,36.64652840396754,1109,3.3982203006744385,3.981802463531494,0.62935,0.8112713188679628,9.481302576096654,52.544715881347656,1,22.0,8.8627863925446,1.5241077753190506,0.8854391235951881,0.3818689564158878,0.9442269234291072,2.5898522758734654,0.9279407848011364,-2.395062819556146,9.712367707435233e-05
6,S01_oil,42,scramble_B,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s42_scramble_B_00001_.png,S01_oil_s42_scramble_B_00001_.png,1024,1760,2.799999952316284,1.7278454303741455,0.6170876642139923,0.05064586292613636,59.11658031088083,1544,3.511028528213501,4.0875468254089355,0.53085,0.8696361780793654,11.146699663592742,47.60299301147461,3,23.0,6.5922436630179835,2.144481191623404,0.8057234017955575,0.2908258394605224,0.9750155517133694,2.913164232160854,0.8957513982599432,-2.9197560943762118,1.567008192843286e-05
7,S01_oil,1337,baseline,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s1337_baseline_00001_.png,S01_oil_s1337_baseline_00001_.png,1024,1760,2.799999952316284,1.9777156114578247,0.7063270161207577,0.06404807350852272,56.38983878847093,2047,3.401926040649414,4.078416347503662,0.5497,0.8616150225765311,10.901540336301593,47.891719818115234,4,22.0,6.122618513809211,2.643305872152171,0.782358732206492,0.28370520612928585,0.977876099217983,2.895438592198171,0.86046142578125,-3.140559432449932,1.1858958631568136e-05
8,S01_oil,1337,Block_1_pos,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s1337_Block_1_pos_00001_.png,S01_oil_s1337_Block_1_pos_00001_.png,1024,1760,2.799999952316284,2.135957717895508,0.7628420550966613,0.09554942737926136,28.225372889690213,6101,3.4529895782470703,4.055379867553711,0.5539499999999999,0.8663954361756953,11.04699245987947,51.14701843261719,3,23.0,5.851864614696825,6.345041022699975,0.7429899447023217,0.2804737521226477,0.9585287740892641,2.8143001146648152,0.9425731312144887,-2.8988302266089776,2.6883823373603798e-05
9,S01_oil,1337,Block_1_neg,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s1337_Block_1_neg_00001_.png,S01_oil_s1337_Block_1_neg_00001_.png,1024,1760,2.0,1.393631935119629,0.6968159675598145,0.0853759765625,40.86799468791501,3765,3.6567368507385254,4.122254848480225,0.53295,0.8751940308040604,11.319796545248257,44.575889587402344,3,24.0,5.034265061315198,2.6124434438917326,0.741576540309445,0.2843161054207512,0.9696417264299072,2.874984433923893,0.9422723943536933,-2.9312856355007977,1.5722716570351605e-05
10,S01_oil,1337,Block_6_pos,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s1337_Block_6_pos_00001_.png,S01_oil_s1337_Block_6_pos_00001_.png,1024,1760,2.0,1.0316121578216553,0.5158060789108276,0.004072709517045455,52.05673758865248,141,3.5484166145324707,4.039152145385742,0.71205,0.7450896987696503,7.891824071171946,28.299333572387695,1,1.0,2.5580079473317188,0.8593140803381871,0.9473775943802829,0.5183611582582538,0.7454575207146634,2.196187037903201,0.9805492054332386,-2.245250130499914,0.00025596672487252935
11,S01_oil,1337,Block_6_neg,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s1337_Block_6_neg_00001_.png,S01_oil_s1337_Block_6_neg_00001_.png,1024,1760,2.0,1.8806689977645874,0.9403344988822937,0.02863103693181818,37.99705449189985,1358,3.6432650089263916,4.0302348136901855,0.5224,0.8777035337498255,11.398832286494363,26.640439987182617,2,26.0,5.7488795560831365,2.3702885514667864,0.686438827313967,0.30589599756507635,0.9793335589878398,2.515280403489746,0.816769131747159,-2.1206718440880326,5.137572929738563e-05
12,S01_oil,1337,scramble_A,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s1337_scramble_A_00001_.png,S01_oil_s1337_scramble_A_00001_.png,1024,1760,2.0,1.9203349351882935,0.9601674675941467,0.025038285688920456,43.89591439688716,1028,3.374655246734619,4.001220703125,0.63885,0.8117192647117051,9.493085381040915,60.39324951171875,3,21.0,8.388522440190199,1.6895557884493493,0.8833117933721952,0.38455144460990964,0.9634770729692134,2.5993174764096314,0.9402721058238637,-2.6147702254145,5.707398179640998e-05
13,S01_oil,1337,scramble_B,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s1337_scramble_B_00001_.png,S01_oil_s1337_scramble_B_00001_.png,1024,1760,2.799999952316284,1.7840900421142578,0.6371750258918324,0.05263227982954546,58.84367245657568,1612,3.5018117427825928,4.087649822235107,0.53335,0.8752477577703295,11.321482899218118,44.805419921875,4,23.0,6.620820582213498,2.269483791230373,0.8035392296987217,0.2886277644476935,0.9732179824606962,2.915149067108611,0.8986794211647727,-2.9404207009801366,1.5707720634860054e-05
14,S01_oil,4242145,baseline,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s4242145_baseline_00001_.png,S01_oil_s4242145_baseline_00001_.png,1024,1760,2.799999952316284,1.84284508228302,0.6581589691666019,0.070745849609375,58.13999088007296,2193,3.4455718994140625,4.088584899902344,0.5191999999999999,0.8806955685384792,11.49378668449773,45.84313201904297,3,23.0,6.193335857332229,2.6309158891119395,0.7774106020961113,0.2835622492852059,0.9778453957031146,2.9041725690094964,0.8610956365411933,-3.105744157219921,1.2364725335858739e-05
15,S01_oil,4242145,Block_1_pos,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s4242145_Block_1_pos_00001_.png,S01_oil_s4242145_Block_1_pos_00001_.png,1024,1760,2.799999952316284,2.2196242809295654,0.7927229709748366,0.10335249467329545,31.226487845766975,5965,3.4504425525665283,4.0394182205200195,0.55995,0.8641994812395315,10.979937407247942,50.604881286621094,5,22.0,6.148264261999988,6.32023072134044,0.7325828380142108,0.2812348236545527,0.9576220555689776,2.8249773862697407,0.9391590465198864,-2.9302804024377256,2.4620303922250405e-05
16,S01_oil,4242145,Block_1_neg,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s4242145_Block_1_neg_00001_.png,S01_oil_s4242145_Block_1_neg_00001_.png,1024,1760,2.0,1.482778787612915,0.7413893938064575,0.07635109641335228,42.14486983154671,3265,3.6531238555908203,4.116355895996094,0.5412000000000001,0.8755625225579389,11.331367620559723,40.60865783691406,2,24.0,5.169682513308991,2.6838523314092853,0.748868730124377,0.2847928071020672,0.9659996501831816,2.869414856638914,0.942489346590909,-2.9613452214881044,1.572897803533317e-05
17,S01_oil,4242145,Block_6_pos,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s4242145_Block_6_pos_00001_.png,S01_oil_s4242145_Block_6_pos_00001_.png,1024,1760,2.0,1.1533229351043701,0.5766614675521851,0.004099897904829545,51.67132867132867,143,3.7112724781036377,4.099751949310303,0.56115,0.8235067218522687,9.80846167835314,38.35364532470703,1,1.0,6.576836707795939,1.0747695558499704,0.8589389548597987,0.46554999701872474,0.6423664907700699,2.4142634100961806,0.9850552645596591,-2.566661682708809,9.072229289550367e-05
18,S01_oil,4242145,Block_6_neg,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s4242145_Block_6_neg_00001_.png,S01_oil_s4242145_Block_6_neg_00001_.png,1024,1760,2.0,1.867323875427246,0.933661937713623,0.1062045010653409,27.261928500213646,7021,3.4223134517669678,3.8048672676086426,0.5426,0.8678597242300562,11.091932961628144,29.64584732055664,2,27.0,4.2718782461582405,4.410362767760573,0.5808746957449226,0.28800076777734185,0.9522154607338429,2.4616422878705206,0.8124028986150568,-1.6982192003621233,0.0001874718764915539
19,S01_oil,4242145,scramble_A,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s4242145_scramble_A_00001_.png,S01_oil_s4242145_scramble_A_00001_.png,1024,1760,2.0,1.6585462093353271,0.8292731046676636,0.02339699485085227,46.23574561403509,912,3.428091049194336,3.986572265625,0.65165,0.8047505376713993,9.31142615613761,51.69205856323242,1,21.0,8.712737790313751,1.4381063565942382,0.8898106627637664,0.40328042422999844,0.9471128111688718,2.584199705341323,0.9259565873579545,-2.486645758193631,8.032824261378007e-05
20,S01_oil,4242145,scramble_B,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s4242145_scramble_B_00001_.png,S01_oil_s4242145_scramble_B_00001_.png,1024,1760,2.799999952316284,1.7621595859527588,0.629342719986485,0.05653575550426136,58.05754985754986,1755,3.5058388710021973,4.085255146026611,0.49920000000000003,0.8875024106407277,11.712763852082292,44.41633605957031,4,22.0,6.928419211431231,2.26577629532283,0.7993308568128742,0.2912281927767014,0.973496616316176,2.914404836093204,0.8980785023082387,-2.934698099382653,1.6142292813552155e-05
21,S02_linocut,42,baseline,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s42_baseline_00001_.png,S02_linocut_s42_baseline_00001_.png,1024,1760,4.0,2.4285929203033447,0.6071482300758362,0.10580000443892046,94.86417910447761,2010,2.9776744842529297,4.079986095428467,0.5962000000000001,0.8455111079042733,10.425498270810163,44.89046859741211,4,16.0,6.314674111841536,8.94641298941102,0.7309804088772391,0.3554421194906192,0.9432079927816648,2.888511340003936,0.8672773881392046,-3.16958733733372,2.2719497671356122e-05
22,S02_linocut,42,Block_1_pos,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s42_Block_1_pos_00001_.png,S02_linocut_s42_Block_1_pos_00001_.png,1024,1760,4.0,2.5210378170013428,0.6302594542503357,0.10327536843039772,70.63643263757116,2635,2.866908550262451,3.885662794113159,0.6188,0.84760869865857,10.486307083050512,60.714134216308594,4,17.0,6.396856649949254,14.352398977778861,0.7357743783056649,0.28938858038842374,0.9390363676717735,2.650716177129569,0.9543961958451705,-3.09737639203834,2.5438692077111083e-05
23,S02_linocut,42,Block_1_neg,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s42_Block_1_neg_00001_.png,S02_linocut_s42_Block_1_neg_00001_.png,1024,1760,4.0,1.9335862398147583,0.4833965599536896,0.13201959783380682,56.47543318300499,4213,3.4626080989837646,4.064447402954102,0.5543,0.8721682136317788,11.22522808739335,51.560508728027344,2,24.0,5.334834855726214,5.6189636965761505,0.6896403630457734,0.2981435312936871,0.9534499680394903,2.8059870034207894,0.9529896129261364,-3.08852607241123,2.1204577257192956e-05
24,S02_linocut,42,Block_6_pos,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s42_Block_6_pos_00001_.png,S02_linocut_s42_Block_6_pos_00001_.png,1024,1760,2.0,1.0340733528137207,0.5170366764068604,0.004052734375,52.54676258992806,139,3.644026517868042,4.055421352386475,0.6181000000000001,0.7739237217808382,8.54863980264848,34.64257049560547,1,1.0,2.7452660959367856,0.8737970707253314,0.9395668046911352,0.6170591446453975,0.5819078346204191,2.439366595219633,0.9747730601917615,-2.2942434461528176,0.0001863459086977926
25,S02_linocut,42,Block_6_neg,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s42_Block_6_neg_00001_.png,S02_linocut_s42_Block_6_neg_00001_.png,1024,1760,2.0,2.082134485244751,1.0410672426223755,0.009093683416193182,31.098671726755217,527,3.399414300918579,3.822392463684082,0.49224999999999997,0.8827607598752757,11.55978803803502,36.96735382080078,3,26.0,8.336118026447073,2.5800452977142916,0.6616152870632412,0.2857766427070245,0.9838899899151718,2.5073949523240677,0.808639803799716,-2.093181298889112,4.803044500143668e-05
26,S02_linocut,42,scramble_A,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s42_scramble_A_00001_.png,S02_linocut_s42_scramble_A_00001_.png,1024,1760,4.0,2.485884666442871,0.6214711666107178,0.04060114080255682,60.926727726894256,1201,3.0595109462738037,3.9125630855560303,0.70045,0.7653632290214566,8.348129127753804,61.30562210083008,2,18.0,7.483473474122593,2.8315311233643508,0.8674855232680456,0.38930081065402633,0.949685997618266,2.3858063168179324,0.9579345703125,-2.8501884198231546,6.0322447027157766e-05
27,S02_linocut,42,scramble_B,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s42_scramble_B_00001_.png,S02_linocut_s42_scramble_B_00001_.png,1024,1760,4.0,2.2663304805755615,0.5665826201438904,0.09626520330255682,66.2946121513183,2617,3.1394424438476562,4.048346519470215,0.54635,0.8679691801888483,11.095299611858174,50.692928314208984,2,20.0,6.23751117991766,6.367876450899321,0.7431961708985088,0.29082377360447464,0.9447171665554613,2.8849241091429403,0.9143454811789773,-2.9824501002159827,3.2008165868025324e-05
28,S02_linocut,1337,baseline,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s1337_baseline_00001_.png,S02_linocut_s1337_baseline_00001_.png,1024,1760,4.0,2.260370969772339,0.5650927424430847,0.10207297585227272,89.43121050072922,2057,2.930466651916504,4.082935810089111,0.6222,0.8439491450093247,10.380446389654766,47.42787170410156,4,17.0,6.70979777971704,10.282677365489814,0.7322625102333391,0.333750237636258,0.9351066985042866,2.8845877248189766,0.8661232688210228,-3.178043371865626,2.534757918116496e-05
29,S02_linocut,1337,Block_1_pos,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s1337_Block_1_pos_00001_.png,S02_linocut_s1337_Block_1_pos_00001_.png,1024,1760,4.0,2.527815341949463,0.6319538354873657,0.10544489080255681,66.820323488045,2844,2.8435394763946533,3.8924050331115723,0.58655,0.8660520564382899,11.03648016692233,64.96778869628906,4,18.0,6.461443216302376,14.034982508567037,0.727689716110302,0.2865151616495982,0.9377295151670664,2.6312017832210532,0.958810702237216,-3.1307455096153447,2.4451546064977402e-05
30,S02_linocut,1337,Block_1_neg,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s1337_Block_1_neg_00001_.png,S02_linocut_s1337_Block_1_neg_00001_.png,1024,1760,4.0,1.9138351678848267,0.47845879197120667,0.1344937411221591,56.330467115965604,4303,3.4435875415802,4.05170202255249,0.528,0.8819563258565786,11.53403422586663,50.384071350097656,2,23.0,5.051893848805752,6.146903819027356,0.6843296214654604,0.29690243297076224,0.9480779628838605,2.8002307094980643,0.9539234508167613,-3.104570250197033,2.1125542383802678e-05
31,S02_linocut,1337,Block_6_pos,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s1337_Block_6_pos_00001_.png,S02_linocut_s1337_Block_6_pos_00001_.png,1024,1760,2.0,1.04208505153656,0.52104252576828,0.0041748046875,53.361702127659576,141,3.509753942489624,4.0165019035339355,0.78005,0.6960107764715128,6.887799302286825,30.173419952392578,1,1.0,4.081822308843919,0.8730491134215478,0.9407716164056108,0.5124299284761271,0.7302823070979853,2.156995307252051,0.9831898082386363,-2.2470443713589123,0.00027401384744886925
32,S02_linocut,1337,Block_6_neg,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s1337_Block_6_neg_00001_.png,S02_linocut_s1337_Block_6_neg_00001_.png,1024,1760,2.0,1.867662787437439,0.9338313937187195,0.028390780362215907,31.294801223241592,1635,3.3105905055999756,3.727285146713257,0.50265,0.8864130972422012,11.677442117873241,40.02195358276367,3,26.0,6.270519534016294,2.667633586276737,0.6578176527988409,0.28549117814080405,0.9828626764975468,2.5832698172705926,0.8195856267755681,-2.1478133670443826,4.715236128211966e-05
33,S02_linocut,1337,scramble_A,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s1337_scramble_A_00001_.png,S02_linocut_s1337_scramble_A_00001_.png,1024,1760,4.393799781799316,2.8120265007019043,0.6399987801789057,0.042213578657670454,59.25155763239876,1284,3.039215087890625,3.9896676540374756,0.7416999999999999,0.7195003990685306,7.351311201707551,70.98111724853516,4,14.0,7.600753123095459,4.004790802542963,0.8594932597001645,0.4059125756129259,0.9599132346025807,2.315575014715508,0.9689192338423296,-3.0475569995407024,4.089935319506001e-05
34,S02_linocut,1337,scramble_B,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s1337_scramble_B_00001_.png,S02_linocut_s1337_scramble_B_00001_.png,1024,1760,4.0,2.2442660331726074,0.5610665082931519,0.09365178888494319,66.16346530772246,2551,3.1953277587890625,4.068007946014404,0.55145,0.8695393627551073,11.14370796684677,49.47822189331055,3,21.0,6.22272437757983,5.890938551711361,0.7447950129597252,0.29221364169724096,0.9462709179326816,2.888785323045231,0.9135947487571023,-3.008506523684035,2.878531403764869e-05
35,S02_linocut,4242145,baseline,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s4242145_baseline_00001_.png,S02_linocut_s4242145_baseline_00001_.png,1024,1760,4.0,2.2039215564727783,0.5509803891181946,0.10515192205255681,99.01201671891327,1914,2.9693052768707275,4.092840671539307,0.60975,0.8434092686834069,10.364919989726715,41.98641586303711,5,16.0,6.330323368361541,10.529131241569697,0.7191181646232796,0.3119364878043249,0.9335050559479308,2.8938127468619514,0.8671891645951705,-3.1688322358331704,2.6068033332754693e-05
36,S02_linocut,4242145,Block_1_pos,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s4242145_Block_1_pos_00001_.png,S02_linocut_s4242145_Block_1_pos_00001_.png,1024,1760,4.0,2.4063730239868164,0.6015932559967041,0.10571843927556818,55.54810495626822,3430,3.105644464492798,3.976994514465332,0.58275,0.8568726446425079,10.759137902427723,67.41195678710938,3,19.0,6.40282165558882,12.217891771030693,0.7280391739292392,0.28818491185946904,0.9434209711756691,2.7132443325608167,0.9537880637428977,-3.1012108407064165,2.363138226384327e-05
37,S02_linocut,4242145,Block_1_neg,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s4242145_Block_1_neg_00001_.png,S02_linocut_s4242145_Block_1_neg_00001_.png,1024,1760,2.799999952316284,1.7838481664657593,0.6370886417301832,0.12019819779829545,50.16813339509032,4318,3.5366930961608887,4.102567195892334,0.50475,0.8878924353212538,11.725436628385799,44.53411865234375,2,24.0,5.932780151761468,4.937077501937809,0.7108706803325132,0.29991843376757016,0.9528911896487262,2.8477244087633347,0.9458124334161933,-3.0500885522310814,2.1224120118563715e-05
38,S02_linocut,4242145,Block_6_pos,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s4242145_Block_6_pos_00001_.png,S02_linocut_s4242145_Block_6_pos_00001_.png,1024,1760,2.799999952316284,1.3000463247299194,0.46430226673913455,0.004463334517045454,49.65432098765432,162,3.7113072872161865,4.102309703826904,0.5441,0.8309205477552631,10.012165862308583,44.29978942871094,1,2.0,9.078938392039484,1.1411049402316662,0.8419298984151808,0.392138418899899,0.7353611929369819,2.386170654811096,0.9858304110440341,-2.651812063700034,6.252170084371198e-05
39,S02_linocut,4242145,Block_6_neg,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s4242145_Block_6_neg_00001_.png,S02_linocut_s4242145_Block_6_neg_00001_.png,1024,1760,2.0,1.7896175384521484,0.8948087692260742,0.10428411310369318,21.25353386859663,8843,3.419832229614258,3.8261892795562744,0.4892,0.8928435187519461,11.887505265510088,31.04180908203125,2,26.0,4.376600109352681,4.040709146191005,0.5972351955829924,0.28000624926723383,0.9710917931871006,2.6027474540141573,0.8207075639204546,-1.89720964987164,9.583926824245382e-05
40,S02_linocut,4242145,scramble_A,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s4242145_scramble_A_00001_.png,S02_linocut_s4242145_scramble_A_00001_.png,1024,1760,2.799999952316284,2.3721091747283936,0.8471818625447045,0.037395685369318185,51.52599388379205,1308,3.1089425086975098,3.895841121673584,0.7815500000000001,0.6923441902206047,6.818133088646471,58.463172912597656,2,18.0,8.171858725881911,2.352544030650196,0.874115222987869,0.44072057031324063,0.9432936564063858,2.3529628983731614,0.9596657492897728,-2.728975672224668,9.64373753690584e-05
41,S02_linocut,4242145,scramble_B,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s4242145_scramble_B_00001_.png,S02_linocut_s4242145_scramble_B_00001_.png,1024,1760,4.0,2.3343260288238525,0.5835815072059631,0.09227072975852273,71.43213058419244,2328,3.1705498695373535,4.044539451599121,0.549,0.8711653135906078,11.194058244757036,49.23627853393555,2,20.0,5.994375244079388,6.184380613620049,0.7502072849931397,0.28675337276210733,0.9481198036236755,2.883214103953089,0.9174865722656251,-2.9979093219349084,2.883066819574796e-05
42,S03_cyberpunk,42,baseline,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s42_baseline_00001_.png,S03_cyberpunk_s42_baseline_00001_.png,1024,1760,4.0,2.2071101665496826,0.5517775416374207,0.04274791370738636,80.92647058823529,952,2.871859550476074,3.7938196659088135,0.54515,0.8745486072013963,11.299557948791147,64.25032043457031,4,20.0,7.077963381979686,2.624014227885059,0.8536744716760637,0.30051284567921965,0.9843985703467164,2.605697560930072,0.9042208584872159,-3.316664478185404,8.356351152978317e-06
43,S03_cyberpunk,42,Block_1_pos,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S03_cyberpunk_s42_Block_1_pos_00001_.png,S03_cyberpunk_s42_Block_1_pos_00001_.png,1024,1760,4.0,2.542156457901001,0.6355391144752502,0.07966142134232955,47.904237570904236,2997,3.177125930786133,3.9928784370422363,0.5942500000000001,0.8591513486978489,10.827328342068641,67.29121398925781,3,22.0,6.510880072121492,5.746309921718865,0.7784394382347066,0.2915129265248445,0.9711915535621782,2.602786170115432,0.9621326793323863,-3.072032248988359,1.7721862602848422e-05
